ID,Genero,Casado,Edad,Graduado,Profesion,Experiencia_laboral,Gastoscore,Family_Size,anno_nacimiento,Generacion,Ingresos_anuales_brutos,Provincia,Digital_encuesta,Gasto_medio_mensual_cuota,Abandono,Dias_cliente,Campanna_anno
CLI1398,M,No,25,No,Funcionario,<10annos,Bajo,4,1999,Generacion Z,27417,Madrid,1374,30,0,230,NULL
CLI1399,M,No,20,No,Funcionario,<10annos,Bajo,3,2004,Generacion Z,13395,Alicante,2409,30,1,192,NULL
CLI14,F,No,21,No,Ejecutivo,<10annos,Bajo,1,2003,Generacion Z,13798,Madrid,1374,30,0,96,NULL
CLI140,F,No,32,No,Negocios/empresa,10-20annos,Bajo,4,1992,Millennials,18393,Malaga,1537,30,0,53,NULL
CLI1400,M,Si,29,Si,Artista,<10annos,Medio,2,1995,Millennials,18182,Caceres,1926,30,0,51,NULL
CLI1401,M,Si,56,No,Ejecutivo,+20annos,Bajo,4,1968,Generacion X,59945,Cuenca,1052,30,0,87,NULL
CLI1402,M,Si,30,No,Ejecutivo,<10annos,Alto,3,1994,Millennials,20116,Salamanca,1077,30,0,249,NULL
CLI1403,M,No,22,No,Funcionario,<10annos,Bajo,3,2002,Generacion Z,13867,Lugo,13395,30,0,249,NULL
CLI1404,M,Si,68,Si,Otros,+20annos,Bajo,1,1956,Generacion X,82338,Jaen,1189,50,0,393,3
CLI1405,F,Si,69,No,Ingeniero,+20annos,Medio,8,1955,Generacion X,64329,Leon,74,30,0,225,NULL
CLI1406,M,No,58,Si,Medico,+20annos,Bajo,1,1966,Generacion X,47767,Madrid,681,50,0,182,NULL
CLI1407,M,No,31,No,Medico,<10annos,Bajo,3,1993,Millennials,25846,Malaga,985,30,0,73,NULL
CLI1408,F,No,36,Si,Ingeniero,10-20annos,Bajo,3,1988,Millennials,27415,Cuenca,1353,30,0,433,1
CLI1409,F,Si,50,Si,Artista,+20annos,Medio,2,1974,Generacion X,88776,Guadalajara,1072,50,0,394,3
CLI141,F,Si,41,Si,Artista,10-20annos,Bajo,4,1983,Millennials,26460,Leon,1054,30,0,67,NULL
CLI1410,M,Si,67,Si,Otros,+20annos,Medio,2,1957,Generacion X,71508,ilava,1189,50,1,338,5
CLI1411,F,Si,68,NULL,Medico,+20annos,Medio,4,1956,Generacion X,57866,Caceres,1346,30,0,77,NULL
CLI1412,M,No,46,No,Ejecutivo,+20annos,Bajo,3,1978,Generacion X,60220,Navarra,74,30,0,51,NULL
CLI1413,M,Si,57,Si,Ejecutivo,+20annos,Alto,4,1967,Generacion X,122965,Madrid,681,80,1,344,5
CLI1414,F,Si,56,Si,Artista,+20annos,Bajo,1,1968,Generacion X,127661,ivila,779,50,0,476,3
CLI1415,F,No,54,No,Otros,+20annos,Bajo,2,1970,Generacion X,27604,Guipiºzcoa,1541,30,0,193,NULL
CLI1416,M,Si,56,Si,Ingeniero,+20annos,Bajo,2,1968,Generacion X,64971,Almeri­a,1678,50,1,373,3
CLI1417,M,Si,32,No,Funcionario,10-20annos,Medio,4,1992,Millennials,30451,Gerona,1951,30,0,126,NULL
CLI1418,M,Si,58,Si,Funcionario,+20annos,Alto,2,1966,Generacion X,26674,Almeri­a,1717,30,0,494,1
CLI1419,M,Si,44,Si,Servicios,+20annos,Bajo,1,1980,Generacion X,44404,Pontevedra,1054,50,0,37,NULL
CLI142,F,Si,43,Si,Ingeniero,+20annos,Medio,2,1981,Millennials,22281,Huelva,1721,30,0,170,NULL
CLI1420,F,No,28,Si,Funcionario,<10annos,Bajo,4,1996,Millennials,30673,Guipiºzcoa,1788,30,0,189,NULL
CLI1421,F,Si,32,No,Ingeniero,10-20annos,Medio,2,1992,Millennials,18353,Cadiz,1928,30,0,588,4
CLI1422,M,Si,66,Si,Ejecutivo,+20annos,Medio,5,1958,Generacion X,81281,Badajoz,1717,30,0,41,NULL
CLI1423,F,No,28,Si,Funcionario,<10annos,Bajo,3,1996,Millennials,19975,La Corui±a,1098,30,0,127,NULL
CLI1424,M,Si,61,Si,Ejecutivo,+20annos,Alto,2,1963,Generacion X,44683,Barcelona,1424,50,0,287,NULL
CLI1425,M,Si,73,Si,Ejecutivo,+20annos,Alto,2,1951,Generacion X,47132,ilava,603,50,0,228,NULL
CLI1426,M,No,30,Si,Artista,<10annos,Bajo,6,1994,Millennials,20694,Zaragoza,1905,30,0,379,3
CLI1427,M,Si,56,No,Otros,+20annos,Medio,4,1968,Generacion X,70162,Valladolid,1013,30,0,100,NULL
CLI1428,M,Si,39,No,Artista,10-20annos,Bajo,2,1985,Millennials,24020,Albacete,1974,30,0,505,4
CLI1429,M,Si,72,Si,Ejecutivo,+20annos,Bajo,2,1952,Generacion X,33264,Soria,1424,30,0,298,NULL
CLI143,F,Si,53,Si,Artista,+20annos,Medio,5,1971,Generacion X,113361,Orense,72,30,0,49,NULL
CLI1430,F,No,22,No,Medico,<10annos,Bajo,4,2002,Generacion Z,13333,Lugo,2996,30,0,554,4
CLI1431,M,No,35,Si,Negocios/empresa,10-20annos,Bajo,5,1989,Millennials,22049,Lugo,1583,30,1,215,NULL
CLI1432,F,Si,87,Si,Servicios,+20annos,Alto,2,1937,Generacion Silenciosa,35720,Huesca,1561,50,1,233,NULL
CLI1433,F,No,23,No,Medico,<10annos,Bajo,3,2001,Generacion Z,23541,Valencia,2754,30,1,166,NULL
CLI1434,M,No,40,Si,Artista,10-20annos,Bajo,1,1984,Millennials,79290,Ciudad Real,1146,50,0,418,3
CLI1435,F,Si,77,Si,Artista,+20annos,Medio,2,1947,Generacion X,42214,Guipiºzcoa,1189,50,1,332,5
CLI1436,F,No,31,Si,Funcionario,<10annos,Bajo,3,1993,Millennials,21787,Valladolid,778,30,0,138,NULL
CLI1437,M,No,28,Si,Artista,<10annos,Bajo,1,1996,Millennials,19546,Pontevedra,1995,30,1,269,NULL
CLI1438,F,Si,40,No,Otros,10-20annos,Bajo,2,1984,Millennials,115568,Cadiz,1721,120,0,362,5
CLI1439,M,No,22,No,Funcionario,<10annos,Bajo,4,2002,Generacion Z,20089,Melilla,2064,30,0,585,4
CLI144,F,No,35,Si,Medico,10-20annos,Bajo,3,1989,Millennials,25568,Navarra,1583,30,0,499,3
CLI1440,M,Si,54,No,Artista,+20annos,Bajo,2,1970,Generacion X,58295,Orense,1541,30,0,599,4
CLI1441,F,No,31,Si,Artista,<10annos,Bajo,2,1993,Millennials,22847,Navarra,847,30,0,553,4
CLI1442,F,Si,54,Si,Artista,+20annos,Medio,6,1970,Generacion X,83506,Burgos,1678,30,1,188,NULL
CLI1443,M,No,20,No,Funcionario,<10annos,Bajo,4,2004,Generacion Z,13156,La Rioja,1512,30,0,300,NULL
CLI1444,F,Si,51,No,Ingeniero,+20annos,Medio,5,1973,Generacion X,85518,Ciudad Real,1072,30,0,237,NULL
CLI1445,M,Si,52,No,Servicios,+20annos,Bajo,2,1972,Generacion X,53970,Castellon,11305,30,0,229,NULL
CLI1446,F,No,35,No,Negocios/empresa,10-20annos,Bajo,1,1989,Millennials,29082,Cadiz,1652,30,0,106,NULL
CLI1447,M,Si,52,Si,Artista,+20annos,Medio,2,1972,Generacion X,105530,Las Palmas,1287,50,0,591,4
CLI1448,F,Si,54,Si,Artista,+20annos,Medio,4,1970,Generacion X,58158,Alicante,74,80,0,222,NULL
CLI1449,M,No,31,No,Funcionario,<10annos,Bajo,9,1993,Millennials,23760,Almeri­a,755,30,0,141,NULL
CLI145,M,Si,86,No,Servicios,+20annos,Bajo,1,1938,Generacion Silenciosa,70379,La Rioja,915,30,0,255,NULL
CLI1450,M,Si,64,Si,Artista,+20annos,Medio,3,1960,Generacion X,111461,Cuenca,837,80,0,493,3
CLI1451,F,No,23,No,Funcionario,<10annos,Bajo,4,2001,Generacion Z,18220,Las Palmas,12705,30,0,296,NULL
CLI1452,M,Si,58,Si,Artista,+20annos,Medio,2,1966,Generacion X,63871,Soria,857,50,0,53,NULL
CLI1453,F,Si,74,Si,Artista,+20annos,Medio,3,1950,Generacion X,90467,Soria,1287,80,0,369,3
CLI1454,M,No,29,Si,Funcionario,<10annos,Bajo,5,1995,Millennials,30342,Valencia,1754,30,0,411,3
CLI1455,F,No,29,No,Artista,<10annos,Bajo,3,1995,Millennials,19430,La Corui±a,1512,30,0,454,3
CLI1456,M,Si,44,Si,Artista,+20annos,Medio,2,1980,Generacion X,56054,La Rioja,847,50,0,122,NULL
CLI1457,M,No,28,Si,Funcionario,<10annos,Bajo,3,1996,Millennials,21608,Melilla,1857,30,1,142,NULL
CLI1458,M,No,45,Si,Artista,+20annos,Bajo,1,1979,Generacion X,92460,Santa Cruz de Tenerife,824,50,0,459,3
CLI1459,M,Si,50,Si,Ejecutivo,+20annos,Alto,3,1974,Generacion X,127020,Guadalajara,1385,80,1,124,NULL
CLI146,F,Si,47,No,Ingeniero,+20annos,Medio,5,1977,Generacion X,21950,Las Palmas,564,30,0,596,4
CLI1460,F,Si,52,Si,Artista,+20annos,Medio,2,1972,Generacion X,37559,Baleares,935,50,0,517,4
CLI1461,M,Si,30,No,Otros,<10annos,Medio,3,1994,Millennials,24299,Huesca,1974,30,1,232,NULL
CLI1462,M,Si,55,Si,Otros,+20annos,Bajo,4,1969,Generacion X,123249,Leon,1482,80,0,165,NULL
CLI1463,M,Si,56,No,Artista,+20annos,Medio,2,1968,Generacion X,94337,Jaen,1697,120,1,183,NULL
CLI1464,F,NULL,31,No,Ingeniero,<10annos,Bajo,4,1993,Millennials,27231,Palencia,133,30,0,404,3
CLI1465,F,No,43,Si,Ingeniero,+20annos,Bajo,1,1981,Millennials,52847,Cordoba,709,50,1,139,NULL
CLI1466,M,Si,66,No,Otros,+20annos,Medio,3,1958,Generacion X,48952,Castellon,74,30,0,151,NULL
CLI1467,M,Si,43,No,Artista,+20annos,Medio,6,1981,Millennials,100722,Las Palmas,709,30,1,297,NULL
CLI1468,F,Si,72,Si,Ingeniero,+20annos,Bajo,1,1952,Generacion X,21744,Vizcaya,1287,30,0,389,1
CLI1469,F,Si,47,Si,Negocios/empresa,+20annos,Bajo,1,1977,Generacion X,64253,Cordoba,1678,50,0,196,NULL
CLI147,M,No,32,No,Negocios/empresa,10-20annos,Bajo,5,1992,Millennials,28472,Huesca,1744,30,0,564,4
CLI1470,F,Si,64,Si,Artista,+20annos,Medio,6,1960,Generacion X,68765,Valencia,1072,30,0,245,NULL
CLI1471,F,Si,34,No,Negocios/empresa,10-20annos,Bajo,2,1990,Millennials,31157,Pontevedra,893,30,0,154,NULL
CLI1472,F,Si,42,Si,Artista,+20annos,Bajo,1,1982,Millennials,60319,Cordoba,1215,50,0,399,3
CLI1473,F,No,30,Si,Artista,<10annos,Bajo,3,1994,Millennials,22720,Sevilla,2043,30,1,291,NULL
CLI1474,F,Si,64,Si,Artista,+20annos,Medio,2,1960,Generacion X,59882,Sevilla,11305,50,0,177,NULL
CLI1475,M,Si,68,Si,Artista,+20annos,Alto,2,1956,Generacion X,65592,Sevilla,1111,50,1,221,NULL
CLI1476,M,No,53,Si,Artista,+20annos,Bajo,1,1971,Generacion X,63867,Zamora,1248,50,0,194,NULL
CLI1477,M,Si,63,Si,Ejecutivo,+20annos,Alto,2,1961,Generacion X,48562,Orense,1658,50,0,439,1
CLI1478,M,Si,46,Si,Artista,+20annos,Medio,5,1978,Generacion X,25552,Cuenca,1737,30,0,367,3
CLI1479,F,Si,75,Si,Servicios,+20annos,Alto,2,1949,Generacion X,73602,Albacete,974,50,0,425,3
CLI148,F,Si,31,No,Ingeniero,<10annos,Medio,2,1993,Millennials,22265,Gerona,1951,30,1,248,NULL
CLI1480,M,Si,42,Si,Ingeniero,+20annos,Medio,4,1982,Millennials,100066,Barcelona,893,30,0,63,NULL
CLI1481,M,Si,34,No,Ejecutivo,10-20annos,Medio,3,1990,Millennials,26050,Cadiz,1997,30,0,319,5
CLI1482,F,Si,56,No,Ingeniero,+20annos,Bajo,4,1968,Generacion X,29841,Huesca,1463,30,0,357,5
CLI1483,M,Si,65,Si,Artista,+20annos,Medio,4,1959,Generacion X,80893,Gerona,1385,80,0,250,NULL
CLI1484,M,Si,40,Si,Artista,10-20annos,Medio,2,1984,Millennials,96107,Cuenca,87,50,0,412,3
CLI1485,M,Si,35,No,Servicios,10-20annos,Medio,3,1989,Millennials,20333,Sevilla,1629,30,0,286,NULL
CLI1486,M,No,28,Si,Medico,<10annos,Bajo,2,1996,Millennials,31928,Santa Cruz de Tenerife,1616,30,0,46,NULL
CLI1487,M,Si,53,Si,Otros,+20annos,Bajo,1,1971,Generacion X,62614,Valencia,1365,50,0,417,1
CLI1488,F,NULL,41,Si,Medico,10-20annos,Medio,1,1983,Millennials,114168,Murcia,1974,50,0,598,4
CLI1489,F,Si,77,Si,Artista,+20annos,Medio,2,1947,Generacion X,106298,Jaen,1561,50,0,247,NULL
CLI149,M,Si,88,Si,Servicios,+20annos,Bajo,1,1936,Generacion Silenciosa,124934,Cuenca,837,50,0,442,3
CLI1490,F,Si,46,No,Negocios/empresa,+20annos,Bajo,3,1978,Generacion X,60044,ivila,1209,30,0,331,5
CLI1491,M,No,29,No,Artista,<10annos,Bajo,2,1995,Millennials,31409,Baleares,1547,30,1,362,5
CLI1492,M,No,28,Si,Artista,<10annos,Bajo,4,1996,Millennials,20401,La Rioja,13395,30,0,102,NULL
CLI1493,F,No,40,Si,Artista,10-20annos,Bajo,3,1984,Millennials,21662,Jaen,1836,30,0,301,5
CLI1494,M,No,46,No,Medico,+20annos,Bajo,1,1978,Generacion X,71197,Segovia,1326,30,1,356,5
CLI1495,F,No,39,Si,Artista,10-20annos,Bajo,7,1985,Millennials,27542,Badajoz,1238,30,0,268,NULL
CLI1496,F,Si,24,No,Ingeniero,<10annos,Medio,2,2000,Generacion Z,18385,Caceres,2409,30,0,274,NULL
CLI1497,F,No,40,Si,Artista,10-20annos,Bajo,1,1984,Millennials,29329,Badajoz,801,30,0,461,3
CLI1498,M,Si,52,Si,Artista,+20annos,Medio,3,1972,Generacion X,124001,Valladolid,1013,80,0,558,4
CLI1499,M,No,21,No,Funcionario,<10annos,Bajo,4,2003,Generacion Z,14849,La Rioja,2685,30,0,130,NULL
CLI15,M,Si,77,No,Servicios,+20annos,Bajo,1,1947,Generacion X,45283,Soria,1228,30,0,437,3
CLI150,F,No,31,Si,Funcionario,<10annos,Bajo,4,1993,Millennials,19619,Almeri­a,1376,30,1,361,5
CLI1500,M,Si,40,Si,Otros,10-20annos,Bajo,2,1984,Millennials,125474,Almeri­a,1698,50,0,484,1
CLI1501,F,No,31,Si,Medico,<10annos,Bajo,3,1993,Millennials,20530,Palencia,1445,30,1,356,5
CLI1502,M,Si,57,No,Medico,+20annos,Medio,4,1967,Generacion X,67186,Ceuta,1306,30,0,80,NULL
CLI1503,M,Si,55,Si,Medico,+20annos,Medio,4,1969,Generacion X,99936,Orense,1072,80,0,277,NULL
CLI1504,M,Si,52,No,Ejecutivo,+20annos,Bajo,4,1972,Generacion X,37353,Huesca,15215,30,0,374,3
CLI1505,F,No,32,Si,Medico,10-20annos,Bajo,1,1992,Millennials,25319,Cadiz,1652,30,1,185,NULL
CLI1506,F,No,25,No,Funcionario,<10annos,Bajo,4,1999,Generacion Z,28495,Jaen,165,30,0,594,4
CLI1507,M,Si,55,Si,Artista,+20annos,Medio,4,1969,Generacion X,53455,Valencia,1561,30,0,379,3
CLI1508,F,No,23,No,Servicios,<10annos,Bajo,4,2001,Generacion Z,23231,Valencia,2064,30,1,243,NULL
CLI1509,F,Si,62,Si,Artista,+20annos,Bajo,1,1962,Generacion X,121031,Teruel,1365,50,1,379,3
CLI151,M,Si,78,Si,Artista,+20annos,Medio,3,1946,Generacion X,87130,Melilla,896,80,0,276,NULL
CLI1510,M,Si,35,Si,Otros,10-20annos,Alto,2,1989,Millennials,31966,Malaga,1146,30,1,302,5
CLI1511,F,No,35,Si,Ingeniero,10-20annos,Bajo,9,1989,Millennials,24626,Cadiz,1376,30,1,243,NULL
CLI1512,M,Si,69,Si,Ejecutivo,+20annos,Alto,2,1955,Generacion X,67653,Malaga,1424,50,0,125,NULL
CLI1513,M,Si,55,No,Otros,+20annos,Bajo,2,1969,Generacion X,112950,Zamora,935,120,0,257,NULL
CLI1514,M,Si,57,Si,Artista,+20annos,Bajo,4,1967,Generacion X,63184,LLeida,896,80,0,199,NULL
CLI1515,F,Si,54,Si,Artista,+20annos,Medio,4,1970,Generacion X,77767,Sevilla,1072,80,0,179,NULL
CLI1516,M,No,68,No,Funcionario,+20annos,Bajo,1,1956,Generacion X,80050,Leon,1502,120,0,357,5
CLI1517,F,Si,61,No,Ingeniero,+20annos,Medio,7,1963,Generacion X,65257,Cordoba,1502,30,1,373,3
CLI1518,M,No,30,No,Funcionario,<10annos,Bajo,3,1994,Millennials,23097,Salamanca,2043,30,1,114,NULL
CLI1519,F,Si,50,Si,Artista,+20annos,Bajo,1,1974,Generacion X,120219,Ciudad Real,1697,50,1,294,NULL
CLI152,M,Si,74,No,Servicios,+20annos,Alto,9,1950,Generacion X,72312,Soria,1091,30,1,363,5
CLI1520,F,Si,34,No,Construccion,10-20annos,Medio,2,1990,Millennials,21092,Zamora,732,30,0,571,4
CLI1521,M,No,36,Si,Funcionario,10-20annos,Bajo,5,1988,Millennials,27428,Gerona,663,30,0,581,4
CLI1522,M,Si,57,Si,Artista,+20annos,Medio,2,1967,Generacion X,96679,Zaragoza,1248,50,0,484,3
CLI1523,M,No,46,Si,Otros,+20annos,Bajo,2,1978,Generacion X,46574,Ceuta,1385,50,0,79,NULL
CLI1524,M,No,42,Si,Ejecutivo,+20annos,Bajo,3,1982,Millennials,101686,Gerona,801,30,1,233,NULL
CLI1525,M,Si,92,Si,Servicios,+20annos,Alto,2,1932,Generacion Silenciosa,83830,Cadiz,622,50,0,213,NULL
CLI1526,M,Si,74,Si,Ejecutivo,+20annos,Alto,3,1950,Generacion X,105454,Huesca,837,80,0,522,4
CLI1527,F,No,35,No,Funcionario,10-20annos,Bajo,5,1989,Millennials,18907,Sevilla,1146,30,0,448,3
CLI1528,F,No,36,Si,Otros,10-20annos,Bajo,2,1988,Millennials,29713,La Corui±a,1261,30,1,329,5
CLI1529,F,No,33,Si,Funcionario,10-20annos,Bajo,5,1991,Millennials,18388,Madrid,1606,30,0,581,4
CLI153,F,No,29,No,Ingeniero,<10annos,Bajo,1,1995,Millennials,30607,Melilla,2961,30,1,176,NULL
CLI1530,M,No,20,No,Funcionario,<10annos,Bajo,4,2004,Generacion Z,19042,Lugo,14775,30,1,199,NULL
CLI1531,F,Si,52,Si,Artista,+20annos,Medio,2,1972,Generacion X,66712,Palencia,955,50,0,252,NULL
CLI1532,M,No,32,No,Medico,10-20annos,Bajo,4,1992,Millennials,28412,Toledo,156,30,0,389,3
CLI1533,M,Si,69,No,Ejecutivo,+20annos,Alto,4,1955,Generacion X,94898,Murcia,1678,30,1,257,NULL
CLI1534,M,NULL,61,Si,Ingeniero,+20annos,Medio,2,1963,Generacion X,96512,Ciudad Real,115,50,0,449,3
CLI1535,F,No,53,Si,Otros,+20annos,Bajo,1,1971,Generacion X,33967,Huelva,1385,30,0,168,NULL
CLI1536,M,Si,30,Si,Otros,<10annos,Bajo,4,1994,Millennials,29404,Cadiz,87,30,0,388,3
CLI1537,F,Si,47,Si,Artista,+20annos,Bajo,1,1977,Generacion X,63316,Melilla,74,50,0,44,NULL
CLI1538,F,Si,55,Si,Ingeniero,+20annos,Bajo,1,1969,Generacion X,47366,Almeri­a,1248,50,0,344,5
CLI1539,M,No,32,No,Funcionario,10-20annos,Bajo,3,1992,Millennials,25897,Cadiz,1813,30,0,287,NULL
CLI154,F,Si,52,Si,Ingeniero,+20annos,Medio,2,1972,Generacion X,66892,Gerona,1306,50,1,169,NULL
CLI1540,M,Si,80,Si,Artista,+20annos,Medio,1,1944,Generacion Silenciosa,40111,La Corui±a,1306,50,1,252,NULL
CLI1541,F,Si,63,No,Ingeniero,+20annos,Bajo,1,1961,Generacion X,31743,La Rioja,1267,30,0,415,3
CLI1542,F,Si,52,No,Ingeniero,+20annos,Bajo,1,1972,Generacion X,99185,Gerona,1248,120,1,183,NULL
CLI1543,F,Si,35,Si,Ejecutivo,10-20annos,Alto,3,1989,Millennials,27045,Toledo,1008,30,1,342,5
CLI1544,F,Si,28,Si,Otros,<10annos,Medio,2,1996,Millennials,21826,ivila,1788,30,1,261,NULL
CLI1545,F,Si,87,Si,Servicios,+20annos,Alto,2,1937,Generacion Silenciosa,72774,Burgos,622,50,0,419,3
CLI1546,F,No,45,Si,Artista,+20annos,Bajo,1,1979,Generacion X,121971,Baleares,202,50,0,548,1
CLI1547,M,Si,40,Si,Artista,10-20annos,Medio,2,1984,Millennials,98552,Cadiz,663,50,0,364,5
CLI1548,M,No,21,No,Funcionario,<10annos,Bajo,9,2003,Generacion Z,17215,Leon,1443,30,0,124,NULL
CLI1549,F,Si,54,No,Ingeniero,+20annos,Medio,5,1970,Generacion X,48171,Madrid,1091,30,0,400,3
CLI155,F,Si,47,Si,Artista,+20annos,Medio,2,1977,Generacion X,84769,Toledo,1717,50,0,477,3
CLI1550,M,Si,29,No,Otros,<10annos,Alto,2,1995,Millennials,23061,Albacete,2064,30,1,390,3
CLI1551,M,No,31,Si,Artista,<10annos,Bajo,2,1993,Millennials,31624,Cadiz,1169,30,1,329,5
CLI1552,M,No,92,No,Artista,+20annos,Bajo,1,1932,Generacion Silenciosa,106650,Burgos,1306,120,0,267,NULL
CLI1553,M,Si,89,No,Servicios,+20annos,Bajo,2,1935,Generacion Silenciosa,22710,Malaga,1541,30,0,584,4
CLI1554,F,No,39,Si,Funcionario,10-20annos,Bajo,1,1985,Millennials,31788,Guipiºzcoa,732,30,0,482,3
CLI1555,M,Si,61,Si,Medico,+20annos,Medio,2,1963,Generacion X,93339,Ceuta,16,50,0,307,5
CLI1556,M,Si,55,No,Ejecutivo,+20annos,Alto,5,1969,Generacion X,33043,Soria,779,30,0,550,4
CLI1557,M,Si,86,Si,Servicios,+20annos,Bajo,5,1938,Generacion Silenciosa,66022,Malaga,622,30,0,382,3
CLI1558,M,Si,40,No,Otros,10-20annos,Medio,4,1984,Millennials,93767,Tarragona,1974,30,0,337,5
CLI1559,M,No,52,Si,Negocios/empresa,+20annos,Bajo,1,1972,Generacion X,70739,Vizcaya,1385,50,1,195,NULL
CLI156,F,No,30,Si,Funcionario,<10annos,Bajo,4,1994,Millennials,18748,Pontevedra,1698,30,0,97,NULL
CLI1560,M,Si,53,No,Otros,+20annos,Medio,5,1971,Generacion X,65569,Caceres,1561,30,0,254,NULL
CLI1561,F,Si,76,Si,Negocios/empresa,+20annos,Bajo,2,1948,Generacion X,45308,Valencia,1228,50,0,527,1
CLI1562,M,Si,42,No,Negocios/empresa,+20annos,Alto,4,1982,Millennials,67286,Sevilla,1951,30,1,131,NULL
CLI1563,M,Si,40,Si,Artista,10-20annos,Medio,4,1984,Millennials,57012,Malaga,1629,30,1,338,5
CLI1564,F,Si,57,No,Ingeniero,+20annos,Medio,4,1967,Generacion X,29564,Gerona,1541,30,0,591,4
CLI1565,M,No,51,Si,Artista,+20annos,Bajo,1,1973,Generacion X,94004,Huelva,7,50,0,403,3
CLI1566,M,No,20,No,Negocios/empresa,<10annos,Bajo,6,2004,Generacion Z,13361,Tarragona,2858,30,1,295,NULL
CLI1567,F,No,24,No,Funcionario,<10annos,Bajo,4,2000,Generacion Z,13489,Ciudad Real,12015,30,1,129,NULL
CLI1568,M,No,20,No,Medico,<10annos,Bajo,6,2004,Generacion Z,15391,Caceres,1995,30,0,233,NULL
CLI1569,M,Si,33,No,Construccion,10-20annos,Medio,3,1991,Millennials,21704,Salamanca,1859,30,1,355,5
CLI157,F,Si,50,Si,Negocios/empresa,+20annos,Bajo,4,1974,Generacion X,63734,Granada,158,80,0,126,NULL
CLI1570,M,No,35,Si,Ingeniero,10-20annos,Bajo,3,1989,Millennials,23784,Valladolid,1192,30,0,227,NULL
CLI1571,M,Si,47,No,Artista,+20annos,Alto,4,1977,Generacion X,105293,ilava,1306,30,1,325,5
CLI1572,F,Si,54,Si,Artista,+20annos,Medio,3,1970,Generacion X,110273,Teruel,779,80,0,430,3
CLI1573,F,No,44,Si,Construccion,+20annos,Bajo,2,1980,Generacion X,58896,Teruel,1031,50,1,217,NULL
CLI1574,M,Si,61,Si,Artista,+20annos,Medio,3,1963,Generacion X,72801,Navarra,1365,80,1,266,NULL
CLI1575,F,No,36,No,Funcionario,10-20annos,Bajo,7,1988,Millennials,29529,Guadalajara,1307,30,0,40,NULL
CLI1576,M,No,34,Si,Funcionario,10-20annos,Bajo,5,1990,Millennials,26290,Granada,1721,30,0,187,NULL
CLI1577,F,No,39,Si,Funcionario,10-20annos,Bajo,6,1985,Millennials,31226,Caceres,801,30,1,276,NULL
CLI1578,M,No,44,Si,Funcionario,+20annos,Bajo,3,1980,Generacion X,92953,Jaen,1491,30,0,400,1
CLI1579,M,Si,76,No,Artista,+20annos,Medio,3,1948,Generacion X,116119,Melilla,1717,30,1,201,NULL
CLI158,M,Si,84,No,Ejecutivo,+20annos,Bajo,1,1940,Generacion Silenciosa,53698,Salamanca,974,30,0,259,NULL
CLI1580,F,Si,51,Si,Artista,+20annos,Bajo,4,1973,Generacion X,27490,LLeida,1443,30,0,571,1
CLI1581,F,Si,69,Si,Negocios/empresa,+20annos,Bajo,2,1955,Generacion X,115347,Gerona,779,50,0,181,NULL
CLI1582,F,No,55,No,Artista,+20annos,Bajo,1,1969,Generacion X,70642,Almeri­a,818,30,1,167,NULL
CLI1583,M,Si,67,Si,Artista,+20annos,Medio,2,1957,Generacion X,112200,Guadalajara,1443,50,0,578,4
CLI1584,F,No,55,No,Ingeniero,+20annos,Bajo,1,1969,Generacion X,96046,Cordoba,1443,120,0,280,NULL
CLI1585,F,No,28,Si,Negocios/empresa,<10annos,Bajo,1,1996,Millennials,21656,Sevilla,995,30,0,64,NULL
CLI1586,M,Si,58,Si,Artista,+20annos,Alto,3,1966,Generacion X,80313,Barcelona,974,80,1,280,NULL
CLI1587,F,Si,39,Si,Ingeniero,10-20annos,Medio,2,1985,Millennials,21600,ilava,686,30,0,48,NULL
CLI1588,M,No,21,No,Funcionario,<10annos,Bajo,3,2003,Generacion Z,18238,Guipiºzcoa,2168,30,0,416,3
CLI1589,M,No,29,No,Funcionario,<10annos,Bajo,4,1995,Millennials,26047,Toledo,1547,30,1,257,NULL
CLI159,F,Si,47,Si,Artista,+20annos,Medio,4,1977,Generacion X,21366,Ciudad Real,1502,30,0,569,4
CLI1590,F,Si,42,No,Ingeniero,+20annos,Medio,4,1982,Millennials,97741,Sevilla,1629,30,0,119,NULL
CLI1591,F,No,29,No,Artista,<10annos,Bajo,1,1995,Millennials,20229,Leon,3065,30,0,428,3
CLI1592,M,Si,43,Si,Funcionario,+20annos,Alto,3,1981,Millennials,118884,Ciudad Real,1951,30,0,167,NULL
CLI1593,M,Si,43,Si,Otros,+20annos,Bajo,4,1981,Millennials,35542,Albacete,1146,30,0,547,4
CLI1594,F,Si,79,Si,Construccion,+20annos,Bajo,1,1945,Generacion Silenciosa,50119,La Rioja,896,50,0,181,NULL
CLI1595,F,No,50,Si,Artista,+20annos,Bajo,1,1974,Generacion X,95771,Pontevedra,1306,50,1,355,5
CLI1596,M,Si,52,No,Otros,+20annos,Medio,4,1972,Generacion X,40917,Cordoba,158,30,1,261,NULL
CLI1597,F,No,33,Si,Otros,10-20annos,Bajo,5,1991,Millennials,28499,Valladolid,1146,30,1,373,3
CLI1598,M,Si,53,No,Ejecutivo,+20annos,Alto,2,1971,Generacion X,117926,Valencia,955,120,0,464,3
CLI1599,F,Si,84,Si,Negocios/empresa,+20annos,Bajo,2,1940,Generacion Silenciosa,86497,Las Palmas,603,50,1,312,5
